EWOA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23
0,67810.09348,1.80E+13,142355.8943,87.58859481,243345001.6,68595.94,124.9886688,-2151.085575,441.419394,20.68308266,606.953588,582021259.7,1176013980,169.9757094,0.237882284,0.99565479,2.576903954,70.45314617,-3.340133703,-1.455807966,-0.500426169,-0.689156689,-0.783965395
1,32257.89623,4.62E+10,88505.58467,63.71606959,72868692.37,31457.16,37.90525584,-5289.865746,358.3895032,18.9003093,303.6331992,105829943.6,229792054.2,71.35692976,0.115738428,-0.241440772,1.596858903,47.23191488,-3.481605644,-1.796315668,-0.730598202,-1.020596763,-0.993163191
2,17066.71316,333265158.7,32450.44533,46.21199962,28435517.64,17035.98,11.78824328,-6115.076844,307.6058918,16.39524461,179.4792812,19710251.57,75566683.03,30.30561983,0.06355149,-0.5274491,1.229406934,29.56430781,-3.581165375,-2.032493928,-1.183600787,-1.543248778,-1.414713819
3,8404.691566,23896.68783,14476.07997,28.66157142,7084932.387,8578.54,3.274825295,-7493.739927,253.4470608,13.03934785,90.93607771,3414622.989,11454302.97,19.96258629,0.043186969,-0.669570746,0.969486709,21.21516229,-3.624096799,-2.138458541,-1.884453374,-2.066430736,-1.752444981
4,3292.200284,20.71272911,6702.789972,17.11254243,1336688.185,2746.38,0.916371218,-8862.733315,204.3305847,8.684985493,44.7054925,82737.80633,1914097.133,15.65063796,0.034695474,-0.752167542,0.766566487,19.28349167,-3.647646428,-2.185203357,-2.733072505,-2.741533044,-2.420702529
5,948.3609567,12.96458978,2882.188492,9.715664562,247256.5796,1035.66,0.385105109,-9283.058585,165.6824586,5.873436556,17.28816333,2010.069568,396896.5627,11.47149626,0.027598164,-0.799507292,0.69284964,18.17728278,-3.659124777,-2.238769071,-3.2807531,-3.234052694,-2.876651718
6,422.5235968,7.034064716,1167.204649,5.756827288,83251.27773,446.18,0.16193169,-9534.209093,125.3711145,4.070930921,8.835208542,15.14921678,16080.63051,10.93604356,0.02554859,-0.819392909,0.650330202,17.09500583,-3.680178243,-2.279761246,-3.892920137,-3.806429389,-3.498613825
7,228.5699123,4.401873749,467.5307333,3.267791667,13802.73298,308.58,0.100888082,-9911.610334,89.97045841,2.407159219,3.879603588,2.797937452,316.6594628,10.58786946,0.023494416,-0.845476039,0.603696011,15.23098746,-3.692118089,-2.298588228,-4.444589925,-4.340865528,-3.812331763
8,80.46656258,2.938837348,119.5064702,1.99906678,6312.909631,131.48,0.048425884,-10069.24699,62.84573751,1.602677027,1.812502584,1.322887969,4.659951368,9.99690276,0.022000124,-0.867853247,0.567456577,14.34844846,-3.702590099,-2.319996583,-4.892485451,-4.716385346,-4.177706645
9,42.00228783,1.621898443,36.25922381,1.222466502,835.2019277,41.66,0.037470966,-10237.079,39.64967972,0.916996754,1.115874522,0.732208721,2.984941372,8.462246248,0.020633003,-0.875848106,0.544417584,13.35536283,-3.705833716,-2.330715015,-5.180051095,-5.045898512,-4.400136761
10,14.89807144,0.711312185,22.77308677,0.671687167,321.082608,33.88,0.032327782,-10412.03752,31.87671333,0.542107288,0.615226143,0.544689205,2.005300861,8.228863835,0.019427504,-0.885388593,0.536515021,13.17315275,-3.70645488,-2.341225383,-5.779390438,-5.432407525,-4.706879747
11,3.898633899,0.545926882,8.966703985,0.422660696,239.0974692,11.84,0.028236787,-10660.64902,12.22924429,0.261763754,3.68E-01,0.431064256,1.267378758,7.859763131,0.018714013,-0.907424847,0.524943715,12.65349996,-3.713970792,-2.357526834,-6.299535842,-5.559852492,-4.780781411
12,1.098794791,0.317836375,3.442458436,0.244488127,43.49131495,7.3,0.023362879,-10775.31264,5.434255225,0.122250497,2.42E-01,0.243946189,0.962817722,7.372294375,0.018372408,-0.922669784,0.516272004,11.75021691,-3.717817229,-2.366929655,-6.428179472,-5.881827896,-4.986872349
13,0.176746736,0.181143614,1.23E+00,0.162662269,34.59358906,6.02,0.022198343,-10904.12322,3.764104965,0.066686244,1.43E-01,0.194679539,0.808032733,7.228891647,0.017368398,-0.925715215,0.509601526,11.69118161,-3.718893318,-2.383450813,-6.624831418,-6.216036668,-5.334000479
14,4.22E-02,0.118294911,5.32E-01,0.074857245,27.00933503,5.24,0.018551535,-10959.70507,2.681062003,0.032409522,7.67E-02,0.119335741,0.709425347,6.986760735,0.016675921,-0.939302367,0.502885747,11.53828343,-3.72039124,-2.398105109,-6.826869163,-6.302182479,-5.422483788
15,2.49E-02,0.065856208,3.44E-01,0.033688141,24.13062904,4.1,0.016369996,-11155.89967,2.39902398,0.010815948,3.70E-02,0.083534426,0.563745113,6.502609572,0.016536692,-0.940600649,0.497359431,11.39881621,-3.722147507,-2.407884906,-6.955836856,-6.412650947,-5.776746833
16,1.25E-02,0.0158047,4.34E-03,0.024278087,23.2726724,3.44,0.015967181,-11188.63327,2.280343567,0.003448757,2.96E-02,0.069066843,0.501676942,6.309461216,0.016406664,-0.946788949,0.475422855,11.20735191,-3.722657774,-2.413694056,-7.060262803,-6.551957433,-5.964787332
17,2.05E-03,0.01250503,2.85E-03,0.011684707,22.60562571,2.98,0.014611045,-11231.90536,2.256780173,1.92E-03,1.64E-02,0.052755134,0.47682232,6.280868169,0.016121062,-0.949480841,0.474890957,11.11579598,-3.723475857,-2.421246341,-7.182963867,-6.84140286,-6.134505501
18,8.80E-04,0.008906624,1.62E-03,5.21E-03,22.21417302,2.56,0.01241124,-11464.28646,2.252115061,9.51E-04,1.15E-02,0.040964745,0.454463962,6.190950009,0.015984942,-0.953790926,0.465652325,11.10699016,-3.724783308,-2.435395587,-7.323465321,-6.989758886,-6.499219544
19,4.04E-04,0.005306355,7.54E-04,2.88E-03,21.11363496,2.02,0.011977897,-11627.01976,2.25049254,3.94E-04,6.28E-03,0.036493553,0.406861015,5.975770148,0.015724906,-0.967054159,0.45815357,11.0561777,-3.725444125,-2.453165976,-7.460278911,-7.039354129,-6.560544979
20,5.78E-05,6.14E-04,7.25E-04,2.02E-03,20.91146013,1.88,0.010595298,-11729.48133,2.249921064,1.30E-04,1.21E-03,0.034838019,0.367327548,5.475793832,0.015492636,-0.969159781,0.449223584,11.01917329,-3.726315845,-2.469575923,-7.557433499,-7.167026632,-6.606332245
21,4.04E-06,4.13E-04,1.88E-04,5.59E-04,19.81439624,1.78,0.0099003,-11756.90507,2.249329858,7.66E-05,3.03E-04,0.03265211,0.304472994,5.321425884,0.015381418,-0.971171872,0.445908704,10.9941714,-3.726437556,-2.473569193,-7.633744533,-7.205218261,-6.683361017
22,2.61E-06,2.70E-04,8.79E-05,3.56E-04,18.90661564,1.76,0.009552733,-11814.09021,2.25E+00,2.57E-05,1.59E-04,0.03227187,0.268630739,5.160722444,0.014905497,-0.972072005,0.442987994,10.95671816,-3.727186957,-2.476658803,-7.68014477,-7.362392125,-6.800518291
23,1.06E-06,1.92E-04,4.83E-06,1.41E-04,17.92256441,1.72,0.008216763,-11823.63876,2.25E+00,1.20E-05,1.17E-04,0.031918079,0.25088303,5.1369557,0.014859479,-0.97275849,0.44185366,10.93415081,-3.728331866,-2.482511497,-7.684749537,-7.586959711,-6.822550992
24,1.17E-07,1.83E-05,4.66E-06,5.52E-05,17.87663429,1.72,0.007590291,-11951.84902,2.25E+00,2.86E-06,6.02E-05,0.031691831,0.244312615,5.021222362,0.014760331,-0.974693244,0.440351321,10.90980876,-3.733605595,-2.488187006,-7.892513211,-7.61958553,-6.827852217
25,7.47E-08,1.05E-05,4.13E-06,2.99E-05,17.23589482,1.72,0.007534541,-12012.00342,2.24E+00,1.95E-06,1.31E-05,0.030919249,0.240943692,4.72158664,0.014541304,-0.976033053,0.439994764,9.344199996,-3.73397129,-2.493416723,-7.904314997,-7.652757587,-6.875901375
26,7.14E-08,8.85E-06,1.51E-06,1.04E-05,16.69395529,1.72,0.007151236,-12041.01666,1.14E+00,1.16E-06,1.74E-06,0.030314802,0.231142538,4.416449548,0.014464309,-0.976690338,0.438735029,9.281729123,-3.73514335,-2.4992791,-7.993523726,-7.711343531,-6.888322607
27,2.74E-08,6.27E-06,1.31E-06,5.11E-06,16.22818007,1.46,0.006985977,-12056.95413,1.14E+00,3.53E-07,1.64E-06,0.029757512,0.228593329,4.279803256,0.014435125,-0.977127073,0.434106662,9.26640671,-3.736336127,-2.502632378,-8.021757431,-7.920116144,-6.900404961
28,2.69E-08,2.52E-06,1.84E-07,1.42E-06,16.18050368,1.36,0.006076825,-12087.48505,4.25E-01,2.73E-07,7.10E-07,0.027613646,0.213329172,4.207966051,0.014413687,-0.977461442,0.431721526,9.210225298,-3.737324236,-2.507423701,-8.031889782,-8.00744928,-6.961179697
29,3.60E-09,9.54E-07,1.84E-07,1.27E-06,15.70161264,1.26,0.005707604,-12125.47977,4.91E-02,1.41E-07,2.76E-07,0.026838733,0.20325914,4.206181484,0.014367991,-0.994071593,0.431208057,8.406955177,-3.737551492,-2.509610903,-8.167338387,-8.076551836,-6.964540953
30,2.40E-10,3.59E-07,8.74E-08,1.09E-06,14.79035717,1.26,0.005402665,-12127.09971,2.38E-03,1.22E-07,1.69E-07,0.02625204,0.181451312,3.950116408,0.01429238,-0.998514053,0.430994332,8.339356646,-3.738120359,-2.515029548,-8.190310037,-8.198660095,-6.974344157
31,1.77E-10,2.79E-07,3.21E-10,1.80E-07,13.64737169,1.24,0.005184579,-12130.86081,3.44E-05,5.42E-08,1.61E-08,0.025191773,0.176178302,3.932446571,0.014209832,-0.998702824,0.430067465,7.611479776,-3.738277892,-2.520875916,-8.24070404,-8.340444136,-7.050186399
32,8.73E-11,2.33E-07,3.11E-10,7.19E-08,13.08182158,1.1,0.004962016,-12130.94093,4.68E-06,6.36E-09,1.50E-08,0.025040168,0.160244183,3.930534643,0.014142102,-1.00089809,0.428061491,7.514134667,-3.738609635,-2.528767398,-8.262037426,-8.346042664,-7.057117555
33,8.79E-12,2.21E-08,1.51E-10,4.28E-08,11.92815796,0.98,0.004962016,-12131.24877,8.50E-07,4.78E-09,1.87E-09,0.024511667,0.143975243,3.902284748,0.014036215,-1.008058005,0.427770055,7.35475038,-3.738636962,-2.529152405,-8.276433176,-8.366143463,-7.175322684
34,1.46E-12,1.86E-08,3.00E-11,3.04E-08,11.30577862,0.9,0.004898922,-12201.58804,2.64E-08,2.03E-09,2.52E-10,0.024292753,0.133264177,3.902119344,0.013932944,-1.008561436,0.427269247,7.254968586,-3.738814374,-2.532702808,-8.28229907,-8.371180973,-7.178949688
35,1.61E-13,3.33E-09,3.61E-12,1.50E-08,11.11545828,0.84,0.004556064,-12201.60539,2.64E-08,1.10E-09,3.41E-11,0.023988311,0.116318457,3.785468643,0.010605829,-1.009229436,0.427167911,7.226935575,-3.739273493,-2.535131658,-8.287315273,-8.374959694,-7.294116309
36,6.16E-14,1.38E-09,6.06E-14,1.25E-08,10.92222004,0.68,0.004304348,-12201.73157,5.01E-10,6.59E-10,3.40E-11,0.023613996,0.111987751,3.785317884,0.010428579,-1.009440998,0.427140577,7.144064724,-3.739347482,-2.536503089,-8.288689156,-8.404104212,-7.295508512
37,3.66E-14,5.65E-10,8.88E-16,5.82E-09,10.91995441,0.68,0.004122922,-12201.78999,3.42E-10,5.62E-10,1.58E-11,0.02348301,0.109218807,3.546279132,0.010254828,-1.009538173,0.42616961,7.103051548,-3.73964026,-2.539965872,-8.377120622,-8.496287513,-7.315452214
38,2.92E-14,3.66E-10,7.24E-16,1.68E-09,10.6873863,0.68,0.004122922,-12202.57074,5.43E-11,1.10E-10,9.06E-13,0.02342955,0.102267329,3.546242182,0.009933359,-1.013953288,0.424561498,7.068616981,-3.740298604,-2.541342332,-8.402943771,-8.600294048,-7.315554797
39,5.18E-16,1.73E-10,1.78E-17,1.49E-09,9.871017359,0.68,0.004099565,-12202.60238,5.21E-13,1.95E-11,9.06E-13,0.023391858,0.100456021,3.54624152,0.009896414,-1.017297943,0.424027249,7.065704301,-3.74061389,-2.542196338,-8.432281667,-8.734773206,-7.319772515
40,2.36E-16,1.46E-10,8.91E-18,3.40E-10,9.487655234,0.4,0.003901356,-12202.62708,1.58E-13,1.80E-11,5.67E-15,0.022792434,0.098063179,3.421808623,0.009877681,-1.024885487,0.423941086,7.061670316,-3.740769627,-2.546194745,-8.432537055,-8.791419786,-7.387814284
41,1.39E-16,9.76E-11,2.86E-18,8.17E-11,9.25348872,0.26,0.003700252,-12202.69584,2.35E-14,5.88E-12,5.21E-15,0.022755667,0.097767354,3.420353987,0.009867449,-1.025683639,0.419177184,7.061310167,-3.74088403,-2.551281762,-8.473270289,-8.818694152,-7.434430495
42,1.23E-17,3.05E-11,4.58E-19,7.43E-11,8.859296033,0.26,0.003667784,-12202.73012,1.05E-14,2.70E-12,2.58E-15,0.022084431,0.091588425,3.406329243,0.00983567,-1.026431308,0.418167929,7.05692017,-3.740914441,-2.554890641,-8.603591064,-8.83045226,-7.545624519
43,6.14E-18,2.46E-11,1.41E-19,2.34E-11,8.677598542,0.26,0.003652081,-12269.976,1.42E-16,2.11E-12,2.20E-15,0.021902483,0.090378012,3.406245006,0.009740526,-1.027389435,0.417960466,7.056596811,-3.741030518,-2.556689888,-8.605011633,-8.83977573,-7.642547629
44,1.30E-18,1.88E-11,7.12E-20,1.24E-11,7.806047158,0.26,0.003627731,-12270.06898,0,1.11E-12,6.55E-16,0.021229634,0.090069558,3.405964128,0.009723636,-1.02791219,0.415689444,7.05012187,-3.741226527,-2.560871427,-8.664149334,-8.880258746,-7.648337961
45,6.88E-21,1.09E-11,2.49E-20,5.94E-12,7.250723235,0.26,0.003542866,-12273.55595,0,3.98E-13,2.44E-17,0.021076439,0.089616236,3.394212806,0.009706874,-1.0280042,0.415313459,7.04683042,-3.741449797,-2.56244965,-8.689746327,-8.889253581,-7.7708905
46,7.80E-22,5.00E-12,4.08E-21,5.59E-12,7.188386653,0.26,0.003509948,-12333.83928,0,3.01E-13,2.44E-17,0.020666118,0.089591191,3.392377751,0.009676038,-1.028690837,0.415293886,7.037148764,-3.741880376,-2.567349111,-8.715068502,-8.92466887,-7.776984589
47,2.62E-22,4.56E-12,3.77E-21,4.46E-12,6.956114208,0.26,0.00306217,-12334.44502,0,2.29E-13,0,0.020163023,0.089237292,3.340550097,0.009663838,-1.028780718,0.41526868,6.987382093,-3.742094113,-2.572347864,-8.719075041,-8.969221887,-7.784272793
48,5.21E-23,2.09E-12,1.28E-22,2.99E-12,6.94188986,0.26,0.002511509,-12342.18631,0,7.65E-14,0,0.020051954,0.088897781,3.340498442,0.009655883,-1.028921432,0.415100373,6.865345714,-3.742536953,-2.573703542,-8.812592377,-9.050457447,-7.786043029
49,4.43E-23,2.01E-12,6.53E-23,1.53E-12,6.775059337,0.26,0.002511509,-12342.19138,0,1.94E-14,0,0.019874756,0.08805602,3.340482729,0.009638266,-1.029128364,0.415089266,6.839595987,-3.743084609,-2.574369194,-8.88352046,-9.068684457,-7.791844821
50,2.48E-24,1.49E-12,1.18E-24,7.50E-13,5.750958372,0.26,0.002465659,-12342.26599,0,1.31E-14,0,0.018966632,0.086863295,3.339164421,0.009591202,-1.029546839,0.412442505,6.838892719,-3.743121562,-2.574594748,-8.908871417,-9.070007208,-7.864172534
51,2.21E-25,1.14E-12,9.34E-26,9.15E-14,5.356833232,0.26,0.002387721,-12344.84753,0,8.40E-15,0,0.017480996,0.085006176,3.334083612,0.009560966,-1.029571824,0.412189311,6.777762945,-3.744248891,-2.575936793,-8.913140239,-9.147199379,-8.098919701
52,2.05E-25,9.73E-13,4.69E-26,4.46E-14,5.264306578,0.26,0.002387721,-12344.85485,0,5.99E-15,0,0.015096313,0.076496683,3.332584067,0.009523487,-1.029587491,0.411582832,6.777571888,-3.744416756,-2.576526681,-8.932028761,-9.233829942,-8.201236739
53,7.20E-26,9.34E-13,4.96E-27,7.37E-15,5.068319726,0.26,0.002387721,-12345.22926,0,3.93E-15,0,0.014880497,0.076376832,3.328537241,0.009498307,-1.029599203,0.411544303,6.772465056,-3.744460897,-2.576682388,-8.932947983,-9.258768672,-8.219811392
54,1.27E-26,4.39E-13,2.50E-28,2.65E-15,5.068192481,0.26,0.002379205,-12345.22974,0,3.07E-15,0,0.01461497,0.076210296,3.328518038,0.009458498,-1.029615383,0.411451386,6.765617691,-3.744764109,-2.576822168,-8.933035241,-9.266341022,-8.227888783
55,8.61E-27,3.36E-13,2.12E-29,7.96E-16,4.704886534,0.24,0.002358575,-12403.08409,0,1.44E-15,0,0.01445087,0.076154009,3.328314618,0.009444171,-1.029637135,0.411386304,6.763662462,-3.744987845,-2.577218673,-8.993532099,-9.268089328,-8.24063006
56,1.74E-28,1.98E-13,6.90E-30,4.50E-16,4.578973483,0.12,0.002343702,-12416.39846,0,1.44E-15,0,0.01431489,0.075970688,3.238073186,0.009438426,-1.029669199,0.411245226,6.714630784,-3.745056035,-2.577376288,-8.994648085,-9.270482757,-8.244378954
57,6.90E-29,6.48E-14,7.53E-32,1.07E-16,4.569183401,0.06,0.00227006,-12416.46856,0,1.30E-15,0,0.014232201,0.075524714,3.187130095,0.009433302,-1.030092561,0.411168698,6.681848723,-3.745124909,-2.583220107,-9.049972108,-9.270951208,-8.253694321
58,9.10E-30,4.60E-15,6.96E-32,7.10E-17,4.566066799,0.06,0.002254146,-12416.47217,0,7.99E-16,0,0.014181921,0.074842174,3.175705925,0.009427233,-1.030319389,0.411081828,6.679992726,-3.745317812,-2.587978542,-9.07364104,-9.271047455,-8.337044651
59,9.19E-31,4.60E-15,2.19E-32,2.05E-17,4.34190725,0.06,0.002254146,-12416.47603,0,5.86E-16,0,0.014133115,0.074813821,3.175425908,0.009423762,-1.03032694,0.411073516,6.674954732,-3.745483891,-2.591741612,-9.080468266,-9.271054212,-8.33985169
60,9.18E-31,7.45E-16,3.98E-33,8.73E-18,4.02707034,0.06,0.002219808,-12416.49872,0,5.86E-16,0,0.013880048,0.074561891,3.175423888,0.009416034,-1.03066503,0.410929511,6.674379443,-3.745494692,-2.594050058,-9.086132253,-9.388269392,-8.345116461
61,5.06E-31,1.12E-16,3.38E-33,4.52E-18,4.027036265,0.06,0.002219808,-12416.5878,0,5.86E-16,0,0.013662768,0.07430984,3.175421957,0.009412868,-1.030726829,0.410924748,6.673743758,-3.745610514,-2.59675196,-9.113264016,-9.422890151,-8.349226673
62,2.76E-31,8.94E-17,2.72E-33,3.13E-18,4.023384393,0.06,0.002217412,-12416.62346,0,4.44E-16,0,0.013039412,0.074290344,3.17155597,0.009341462,-1.030805686,0.4109242,6.671675899,-3.745619709,-2.597472048,-9.113317757,-9.441765637,-8.47453889
63,1.59E-32,8.70E-17,3.43E-34,3.09E-18,3.990799305,0.06,0.002083177,-12416.6263,0,4.44E-16,0,0.013005486,0.074201043,3.066289922,0.009336741,-1.030849901,0.410918608,6.666640408,-3.745657305,-2.600989214,-9.135331247,-9.449129765,-8.483114069
64,7.41E-33,2.80E-17,2.34E-35,1.46E-18,3.563487394,0.06,0.002083177,-12416.62678,0,4.44E-16,0,0.012959155,0.074109671,3.065578404,0.009263171,-1.030884011,0.410898051,6.665796506,-3.745671636,-2.606635856,-9.147899531,-9.453871837,-8.522867655
65,2.25E-35,1.64E-17,9.80E-37,1.38E-19,3.562463501,0.06,0.002041702,-12416.62764,0,4.44E-16,0,0.012928764,0.072923508,3.065457577,0.009216166,-1.030899929,0.410751108,6.664348511,-3.745687887,-2.610144108,-9.193987564,-9.461544454,-8.57833219
66,4.34E-36,1.63E-17,5.14E-37,1.34E-19,3.52081235,0.06,0.001970774,-12416.74459,0,4.44E-16,0,0.012851207,0.072339525,3.065396702,0.009212682,-1.030907558,0.410658652,6.664106464,-3.745692903,-2.614501527,-9.195425984,-9.461682471,-8.639325975
67,8.73E-38,5.59E-18,4.83E-38,2.50E-20,3.45263741,0.06,0.001970774,-12416.74558,0,4.44E-16,0,0.012791016,0.072301275,3.065250331,0.009182643,-1.030997435,0.410444777,6.662707889,-3.745712813,-2.618645038,-9.195529891,-9.477389946,-8.639403887
68,1.88E-39,5.59E-18,4.22E-38,8.00E-21,3.452609057,0.06,0.001921819,-12421.71764,0,4.44E-16,0,0.012232489,0.07188344,3.064727596,0.009146174,-1.031003891,0.410426092,6.646160796,-3.74573041,-2.622257258,-9.198205874,-9.491805108,-8.699008228
69,1.21E-39,1.34E-18,1.88E-38,7.38E-21,2.37828744,0.06,0.001876962,-12487.49863,0,4.44E-16,0,0.012039542,0.071765783,3.057594366,0.009126246,-1.031006126,0.410350252,6.64311305,-3.745732006,-2.624372294,-9.198284573,-9.491973687,-8.770468032
70,1.26E-40,6.05E-19,8.73E-41,5.77E-21,1.840462992,0.06,0.001876962,-12487.82273,0,4.44E-16,0,0.011665924,0.071689464,3.05723309,0.009087309,-1.031010876,0.410282231,6.642902323,-3.745763058,-2.625691153,-9.224388446,-9.49732103,-8.788748833
71,8.36E-41,5.73E-20,1.64E-41,4.68E-21,1.777816374,0.06,0.001876962,-12487.82293,0,4.44E-16,0,0.011321799,0.071671507,3.057211248,0.009069761,-1.03101884,0.410231921,6.641544635,-3.745763695,-2.626912782,-9.259851596,-9.514719391,-8.792185233
72,4.86E-41,5.72E-20,2.66E-42,2.26E-21,1.204122264,0.06,0.001873026,-12487.91241,0,4.44E-16,0,0.011059174,0.071647135,3.057032201,0.009049188,-1.031041811,0.410186871,6.639735407,-3.745784596,-2.627094222,-9.261892486,-9.550062003,-8.792293808
73,1.24E-43,5.72E-20,4.22E-43,1.09E-21,1.204077013,0.06,0.001833121,-12556.61798,0,4.44E-16,0,0.010800875,0.071629845,3.0570196,0.008973775,-1.031065943,0.409737818,6.626184998,-3.745785078,-2.628947867,-9.264007302,-9.551000691,-8.792378537
74,9.43E-44,2.07E-21,2.35E-44,2.10E-23,1.117647542,0.06,0.001833121,-12556.62183,0,4.44E-16,0,0.010313867,0.071521916,3.056857078,0.008941682,-1.031089399,0.409723527,6.605055713,-3.745829765,-2.629705576,-9.264569959,-9.567603963,-8.794420394
75,8.12E-45,2.05E-21,1.47E-44,1.83E-23,1.110771911,0.06,0.001745191,-12558.40036,0,4.44E-16,0,0.01017821,0.070829723,3.056742965,0.008939744,-1.031093553,0.409345025,6.584761626,-3.745912239,-2.632039869,-9.266201772,-9.570786873,-8.806107031
76,2.18E-45,9.83E-22,3.28E-45,1.07E-23,1.110693323,0.06,0.00169412,-12558.40141,0,4.44E-16,0,0.010165957,0.070616279,3.037110165,0.008934981,-1.0311046,0.40934202,6.549208817,-3.745978156,-2.633508533,-9.266343088,-9.570851584,-8.811776002
77,2.10E-46,7.14E-22,7.37E-46,1.84E-25,1.109397501,0.06,0.001674334,-12558.40328,0,4.44E-16,0,0.010155948,0.068218822,2.950466739,0.008934444,-1.031104839,0.409310722,6.539656784,-3.746216094,-2.63489559,-9.266925017,-9.570853259,-8.884282813
78,8.62E-48,2.19E-22,1.75E-47,8.00E-26,1.048346602,0.06,0.001637827,-12558.85226,0,4.44E-16,0,0.010125167,0.067719341,2.93848563,0.008681305,-1.031115841,0.409310492,6.532138628,-3.746233095,-2.635358923,-9.267132566,-9.571359401,-8.897700424
79,8.08E-48,1.45E-22,3.72E-48,3.90E-26,1.047959432,0.06,0.001637827,-12558.9855,0,4.44E-16,0,0.01008082,0.067708877,2.938456993,0.008679144,-1.031121634,0.409305554,6.525535104,-3.746237483,-2.635593244,-9.268335981,-9.571383063,-8.913428763
80,1.60E-49,9.65E-23,1.98E-48,1.64E-26,0.932901483,0.06,0.001637827,-12558.99708,0,4.44E-16,0,0.009970361,0.066560839,2.9383258,0.008666563,-1.031139432,0.409287749,6.522262624,-3.746241426,-2.636138639,-9.268370683,-9.608708797,-8.950763803
81,4.63E-50,5.81E-23,3.78E-49,8.34E-27,0.932857583,0.06,0.001620185,-12559.03298,0,4.44E-16,0,0.009881688,0.066357263,2.938319862,0.0086453,-1.031159421,0.409282098,6.509800168,-3.746307765,-2.638026179,-9.268392324,-9.615376228,-8.971857864
82,2.52E-50,1.21E-23,8.71E-51,2.21E-27,0.932004307,0.06,0.001620185,-12559.04136,0,4.44E-16,0,0.00982905,0.066174923,2.938318868,0.008440324,-1.031183922,0.409233464,6.507792554,-3.746606836,-2.639497121,-9.268472703,-9.622451619,-8.971875069
83,1.27E-50,1.21E-23,4.09E-51,7.77E-28,0.932000219,0.06,0.001620185,-12559.10709,0,4.44E-16,0,0.009632662,0.064371039,2.938317597,0.008439394,-1.031224291,0.409233441,6.43524982,-3.746660419,-2.640910422,-9.268581407,-9.622580546,-9.085082257
84,1.01E-50,7.16E-24,2.22E-51,4.53E-28,0.926963112,0.06,0.001588376,-12559.12159,0,4.44E-16,0,0.009213347,0.06244719,2.938316949,0.00841959,-1.031230632,0.409204533,6.418581495,-3.746705824,-2.641450502,-9.268870124,-9.622625763,-9.089328328
85,2.08E-51,3.97E-24,3.36E-52,1.52E-28,0.926331179,0.06,0.00155812,-12559.18258,0,4.44E-16,0,0.009177666,0.062387807,2.936092965,0.008414082,-1.031233064,0.409082044,6.413312684,-3.746711414,-2.641580588,-9.268924963,-9.66412337,-9.090073127
86,1.40E-52,6.34E-25,4.28E-53,3.11E-29,0.926084263,0.04,0.001536114,-12559.20315,0,4.44E-16,0,9.18E-03,0.062382088,2.936040922,0.008349742,-1.031233977,0.409061166,6.413295033,-3.746742053,-2.642610421,-9.26903254,-9.697451144,-9.091510347
87,1.23E-52,6.34E-25,3.50E-54,1.79E-29,0.926017327,0.02,0.001477806,-12559.20655,0,4.44E-16,0,9.17E-03,0.062249624,2.936024854,0.008330072,-1.031236136,0.409015918,6.412848396,-3.746773721,-2.646672551,-9.278416703,-9.698687187,-9.093832965
88,4.06E-54,6.33E-25,1.92E-54,1.05E-29,0.925725477,0.02,0.001477806,-12559.20786,0,4.44E-16,0,9.14E-03,0.062212142,2.936024853,0.008329642,-1.03124037,0.408720229,6.412723189,-3.746783355,-2.647591613,-9.278605051,-9.704032247,-9.09462468
89,4.01E-55,1.51E-25,2.43E-55,4.23E-30,0.925724279,0.02,0.001462816,-12559.20989,0,4.44E-16,0,9.12E-03,0.062124756,2.936022577,0.00831642,-1.031246229,0.408152341,6.412699474,-3.746863857,-2.647772626,-9.280768921,-9.704544778,-9.095213327
90,7.21E-56,1.51E-25,4.83E-56,2.96E-30,0.925654519,0.02,0.001457952,-12559.21031,0,4.44E-16,0,9.11E-03,0.062079466,2.918228571,0.008309664,-1.031248596,0.408151953,6.412688237,-3.746889355,-2.648539463,-9.281124391,-9.704735028,-9.095217263
91,2.22E-56,2.56E-26,5.10E-57,1.45E-30,0.925244243,0.02,0.001415663,-12559.21323,0,4.44E-16,0,9.09E-03,0.06170897,2.917382413,0.008304787,-1.031250286,0.407947987,6.406658956,-3.746892251,-2.649533183,-9.281211714,-9.704819773,-9.102975334
92,8.44E-57,5.18E-27,3.16E-57,8.88E-31,0.925235456,0.02,0.001415663,-12559.21341,0,4.44E-16,0,9.04E-03,0.061447287,2.917381414,0.008304767,-1.031251877,0.40793759,6.404142283,-3.746926965,-2.651778764,-9.281268269,-9.705127431,-9.103006312
93,1.39E-57,5.18E-27,1.89E-57,4.28E-31,0.925235354,0.02,0.001415663,-12559.21341,0,4.44E-16,0,9.04E-03,0.061163153,2.917318645,0.008295498,-1.031254633,0.407790216,6.40338452,-3.746957804,-2.652001972,-9.281593506,-9.70514655,-9.104216087
94,2.01E-58,3.45E-28,1.12E-58,7.95E-32,0.925213443,0.02,0.001393221,-12559.21384,0,4.44E-16,0,8.98E-03,0.06114789,2.916147115,0.008294427,-1.031255021,0.407790034,6.403150956,-3.746958613,-2.65557227,-9.29205932,-9.709844712,-9.10433707
